Name,Description,Price,CL,Strength,URL
Phylactery of the Shepherd,"Three times per day on command, the phylactery’s wearer can determine the current health and overall well-being of any one ally within 30 feet. This effect acts as the status spell. If the wearer has the ability to channel energy or lay on hands, he can as a swift action choose to apply the effects of that class feature to an ally he is currently evaluating so long as that ally is within 30 feet of him, but doing so ends the effect of the phylactery’s status.","7,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/phylactery-of-the-shepherd
"Wayfinder, Noisemaker","This decorative wayfinder appears to be made of gold, and its face is marked with white and silver motifs of roosters. Whenever the wielder of a noisemaker wayfinder falls asleep, the roosters decorating the wayfinder change to crescent moons. Whenever a Tiny or larger creature comes within 20 feet of the wayfinder's bearer while she is asleep and this magic item is on her person, the noisemaker wayfinder immediately begins vibrating, buzzing, and ringing loudly as long as there is a clear line of effect between the wayfinder's bearer and the triggering creature. The sound from this effect easily travels 60 feet, as the audible alarm version of the alarm spell. A creature that speaks the password (determined by the wielder and assigned to the wayfinder before she falls asleep) does not set off the alarm. When the wayfinder's alarm is triggered, the violent motion of the noisemaker wayfinder continues until the wielder presses a button on the side of the device. If the wielder of a noisemaker wayfinder is affected by a magical sleep effect (such as that caused by a sleep spell) and the alarm is triggered, the constant buzzing and vibration of the wayfinder allows the wielder to attempt a saving throw each round at the end of her turn to end the sleep effect and gives her a +2 circumstance bonus on such saves. Other sleeping creatures within hearing range of the wayfinder wake up from normal sleep, but not magical sleep. The bearer of a noisemaker wayfinder may disable its audible alarm function at will by pressing down on the compass needle.","7,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wayfinder-standard/wayfinder-noisemaker
"Bracers, Howling","These bracers are made of heavy iron and have a pattern of howling wolves engraved upon them. Once per day on command, the wearer can clash the bracers together rhythmically. This causes the wolves etched into the bracers to come to life and let out a chorus of howls, with the effect of crushing despair (DC 16). Additionally, for every two creatures under the effect of the wearer's raging song when this ability is used, the DC increases by 1, up to a maximum increase of 5.","7,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bracers-howling
"Cape, Eagle","Large eagle feathers decorate the back and arms of this magnificent cape. Should the cape’s wearer fall more than 5 feet, the cape spreads out behind the wearer and she gently drifts to the ground. This acts exactly like a feather fall spell for the wearer only. Once per day, if the wearer grasps the edges of the cape and spreads her arms, she transforms into an eagle (as per the beast shape I spell, except that it allows only eagle form and the wearer gains the eagle’s full fly speed of 80 feet). This effect lasts for 10 minutes but can be ended prematurely as a standard action. In addition, while in eagle form, the wearer gains a +5 competence bonus on Perception checks.","7,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cape-eagle
Costume Bureau,"This large oaken bureau has a double-door cabinet that sits atop three horizontal drawers. Once per day, you can concentrate on a set of clothing you would like to wear, then open the cabinet or one of the drawers to retrieve a set of magically fabricated clothing matching what you imagined. While worn, the clothing gives you a +2 enhancement bonus to Charisma. The clothes fade to worthless scraps after 24 hours, as do any pieces separated from the whole (such as buttons, gem adornments, or strips torn off as bandages).","7,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/costume-bureau
"Hat, Investigator's","This black deerstalker cap features a subtle, sinister, eye-like design stitched on the front flap. The hat grants a +2 competence bonus on all Knowledge checks to identify monsters. If the wearer is an investigator, the hat allows him to take advantage of his deductions in combat. Whenever he uses inspiration to identify a nonhumanoid creature, he can record the result of the inspiration die and use it again later. Within the next minute, before rolling an attack roll against that creature, a skill check against that creature, or a saving throw against one of that creature's attacks, he can add the recorded inspiration die result to his roll—if he does so, he can't use inspiration to apply another inspiration die to the roll. Using the recorded result doesn't require the investigator to spend a use of inspiration, and the recorded result goes away once it's used. He can have only one inspiration die result recorded in this way. If he uses inspiration to identify another monster before using his recorded inspiration die, he must decide whether to replace the old result before rolling.","7,000 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/hat-investigator-s
Horn of the Golden Draught,"As a standard action, this gold-plated drinking horn can produce a golden draught. A creature that imbibes or is anointed with this liquid is freed from enchantments, transmutations, and curses as if subjected to a break enchantment spell. If the user suffers from no such conditions, her skin instead takes on a golden hue and becomes almost impervious to blows, as per stoneskin. A horn of the golden draught can produce up to five draughts of each version of the draught before it turns to brass and becomes nonmagical.","7,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/horn-of-the-golden-draught
Instant Bridge,"This thin steel plate is approximately 1 foot square. When the command word is spoken, it rapidly stretches outward and unfolds, becoming a panel 1 inch thick, 3 feet wide, and up to 30 feet long (stopping its extension when it encounters any resistance, such as a wall, ceiling, or a creature.) Each 5-foot segment of the metal bridge has hardness 10 and 30 hit points. The bridge weighs 300 pounds and can support up to 4,000 pounds. When the command word is repeated, it collapses into its portable form once more. The instant bridge can be activated up to three times per day. If any part of it destroyed while it is extended, it immediately loses all magic.","7,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/instant-bridge
Mirror of Guarding Reflections,"Reflections visible in this palm-sized hand mirror always seem ghostly and insubstantial. When a creature holding the mirror is targeted by an attack, he can spend an immediate action to summon his reflection from the glass to interpose itself between him and the blow. The reflection functions as an image produced by the spell mirror image. If the image is struck by the attack, it shatters with a resounding crash. The creature that destroyed the image is subject to bad luck; the next time it makes an attack roll or saving throw, it must roll twice and take the worse result. If the attack does not strike the image, the image fades away at the start of the mirror bearer's next turn. The mirror can be used three times per day.","7,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mirror-of-guarding-reflections
Orb of Arcane Research,"Made of a glassy, translucent substance, this orb swirls with the eldritch energy of spellcasters long departed. When the bearer researches a spell to create a new spell or learn an existing one from another source, this orb provides a +2 competence bonus on Spellcraft checks. Additionally, when the command word is spoken, an orb of arcane research allows its bearer to gain a +5 insight bonus on a Craft (alchemy), Knowledge (arcana), Knowledge (nature), or Spellcraft check made to research a spell or extract formula. The orb can be used five times in this way before the item cracks, losing all of its magical properties and reverting to a piece of mundane glass.","7,000 ",5,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/orb-of-arcane-research
