Name,Description,Price,CL,Strength,URL
Black Soul Shard,"This dark gem attunes itself to the soul of its bearer. When carried close to the body of a creature continuously for 1 week, the gem harmlessly absorbs a portion of that creature's life essence. If separated from its bearer for at least 1 day, the gem loses this attunement. If the bearer gains one or more negative levels, the black soul shard absorbs one of these negative levels into itself, negating the effect. The black soul shard can only absorb a negative level if carried by the person it is attuned to. If an attuned black soul shard is used as an additional focus component for raising the attuned creature from the dead, the negative level cost of being raised is one less than normal (minimum 1), but only if the spell is cast within 24 hours of the creature's death. Absorbing a negative level (whether from an attack or raising the attuned creature from the dead) destroys the portion of the soul within a black soul shard. This does not harm the creature, but requires re-attuning the gem for another week for it to function again. A creature can only have one black soul shard attuned to it at a time.","12,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/black-soul-shard
"Book, Golem Manual (Clay)","A golem manual contains information, incantations, and magical power that help a character to craft a golem. The instructions therein grant a +5 competence bonus on skill checks made to craft the golem's body. Each manual also holds the prerequisite spells needed for a specific golem (although these spells can only be used to create a golem and cannot be copied), effectively granting the builder use of the Craft Construct feat during the construction of the golem, and an increase to her caster level for the purpose of crafting a golem. The spells included in a golem manual require a spell trigger activation and can be activated only to assist in the construction of a golem. The cost of the book does not include the cost of constructing the golem's body. Once the golem is finished, the writing in the manual fades and the book is consumed in flames. When the book's ashes are sprinkled upon the golem, it becomes fully animated. ** Clay Golem Manual: The book contains animate objects, bless, commune, prayer, and resurrection. The reader may treat her caster level as two levels higher than normal for the purpose of crafting a clay golem. Moderate conjuration, divination, enchantment, and transmutation; CL 11th; Craft Construct, creator must be caster level 11th, animate objects, commune, prayer, resurrection.","12,000 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/book-golem-manual
Boots of Speed,"As a free action, the wearer of boots of speed can click her heels together, letting her act as though affected by a haste spell for up to 10 rounds each day. The haste effect’s duration need not be consecutive rounds.","12,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-of-speed
Cap of the Free Thinker,"This soft cap helps the wearer free herself from outside influences. Once per day, when the wearer fails a saving throw against a mind-affecting effect, she can reroll the save and take the second result.","12,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cap-of-the-free-thinker
"Cloak, Lion","Made from a single male lion’s coat with the mane surrounding its hood, the lion cloak is an impressive sight. A creature wearing the cloak gains a +2 resistance bonus on saving throws made against mind-affecting and fear effects and a +2 circumstance bonus on Intimidate checks. Once per day, the wearer can pull the hood over her head, assuming the form of a lion (as the beast shape II spell, except that it allows only lion form) for up to 10 minutes. If the wearer has the smite class feature, she can use this power more than once per day by expending uses of her smite; at most she can take the lion form as many times as she has smites plus one additional time. While in this lion form the wearer cannot use its normal smite ability.","12,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cloak-lion
Crystal of Healing Hands,"A cloth cord marked with esoteric religious symbols typically holds this roughly cut, glittering prism in place. A person with the lay on hands class feature can direct one use of this energy into the crystal, which stores it until the wearer speaks a command word to release it. Releasing the energy targets the wearer with the stored lay on hands effect, as if touched by the person who infused the crystal with its power. The crystal can contain a single use of the lay on hands class feature. When filled with this magic, it begins to glow with a pearly white light. The wearer of the crystal can order it to release its energy as a standard action. This acts identically to receiving the lay on hands directly from the person who channeled it into the crystal, including any mercies they had at the time.","12,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/crystal-of-healing-hands
Drinking Horn of the Panacea,"This drinking horn is made from the highly polished tusk of some great beast. Etched around the rim are stylized waves and sea creatures. The horn typically appears empty, but once per day a creature holding it can command it to fill with a liquid that has the effect of one of four spells when consumed: cure serious wounds, neutralize poison, remove disease, or lesser restoration. Consuming a drink from the horn is a standard action that provokes attacks of opportunity. No matter the spell chosen, the drink in the horn has the appearance and honeyed fragrance of summer mead. If the liquid is not consumed within 1 minute or is spilled from the horn, its effects are wasted.","12,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/drinking-horn-of-the-panacea
"Fold, Blind Man’s","Fashioned from a scrap of a blind beggar’s clothing, a blind man’s fold is often used by explorers who must traverse caves inhabited by invisible creatures, or those drawn to sources of light. A blind man’s fold fully obscures normal vision while worn, but grants the effects of the Improved Blind-Fight feat. Creatures which are unable to see normally gain no benefit from wearing a blind man’s fold.","12,000 ",6,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/fold-blind-man-s
"Ioun Stone, Crimson Sphere (Cracked)","Individually these have no effect; when used in pairs, each pair grants a +2 enhancement bonus to Intelligence. The bonuses from multiple crimson spheres (cracked or otherwise) stack, up to a maximum of a +6 enhancement bonus.","12,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/crimson-sphere-ioun-stone
"Ioun Stone, Onyx Rhomboid (Cracked)","Individually has no effect; when used in pairs, each pair grants a +2 enhancement bonus to Constitution. The bonuses from multiple stones (cracked or otherwise) stack, up to a maximum of a +6 bonus.","12,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/onyx-rhomboid-ioun-stone
