Name,Description,Price,CL,Strength,URL
Elixir of Forceful Exhalation,"This fizzy, sky-blue liquid leaves its drinker feeling buoyant, yet bloated. The drinker gains a +4 competence bonus on Acrobatics checks made to make high or long jumps and on Swim checks for up to 1 hour after consuming the elixir. As a standard action, the drinker can exhale a 15-foot-long gust of wind. The drinker can exhale up to three gusts, after which the elixir's effect is discharged and the skill bonuses end. Unused gusts dissipate after 1 hour.",900 ,3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/elixir-of-forceful-exhalation
Hand of the Mage,This mummified elf hand hangs by a golden chain around a character's neck (taking up space as a magic necklace would). It allows the wearer to utilize the spell mage hand at will.,900 ,2,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/hand-of-the-mage
Murderer's Silence,"In magical societies, speak with dead has captured many a murderer, and so this serum was invented by assassins to silence their victims. Murderer's silence prevents a corpse from communicating via speak with dead by dissolving the victim's vocal organs. To use this item, the thick black liquid must be slowly poured down the throat of the corpse (a full-round action that provokes attacks of opportunity). The following round, the corpse's tongue, vocal cords, and lips deteriorate and the corpse becomes incapable of responding to speak with dead. Other means of interrogating the spirit of the departed still function normally. The price listed is for a single dose.",900 ,3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/murderer-s-silence
Saline Purge,"The putrid concoction in this glass bottle smells foul and tastes worse. Anyone who drinks a dose of saline purge must succeed at a DC 14 Fortitude save or become nauseated for 1d4+1 rounds. Whether or not this save is successful, the imbiber is cured of any curses or poisons affecting him as his body purges the ill effects.",900 ,5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/saline-purge
"Tattoo, Hypnotic","This arabesque tattoo accentuates the bearer's movements. If the tattoo is visible, the bearer gains a +2 circumstance bonus on Perform (dance) checks. When the bearer uses a Perform skill or bardic performance, she can choose a creature within 90 feet that she can see and that can see her hypnotic tattoo. That creature takes a –2 penalty on Perception and Sense Motive checks while the bearer performs. This is a mind-affecting effect. The bearer can change the target of this effect as a free action on her turn.",900 ,1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tattoo-hypnotic
Bottled Scream,"Wax and resin seal this smoked glass bottle. When the bottle is opened or shattered, a shrill scream erupts in a 20-foot-radius burst. Any bardic performances with audible components immediately end. Any spellcaster concentrating on or casting a spell must succeed at a concentration check (DC 15 + spell level) or lose the spell. In addition, the scream dispels any silence spells that overlap its area. The bottle can be thrown as a splash weapon or opened by hand. If the bottle is opened, its burst is centered on the opener's space.",900 ,7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bottled-scream
"Paint, Tribal War Paint (Blue)","There are numerous variations of magical war paint, each providing a specific benefit to aid their hunters, warriors, and heroes in a variety of tasks. Tribal war paint can be applied to any visible part of the body — typically the face, shoulders, legs, or arms. Applying a dose of war paint is a full-round action that provokes an attack of opportunity. Tribal war paint does not take up a magic item slot, but you can only benefit from one color of war paint at a time—applying a dose of a different color replaces the effects of the previous application. Once applied, the effects granted by the war paint last for 24 hours. [ ** Blue: You gain a 30-foot enhancement bonus to your base move speed.",900 ,7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/paint-tribal-war-paint
"Paint, Tribal War Paint (Green)","There are numerous variations of magical war paint, each providing a specific benefit to aid their hunters, warriors, and heroes in a variety of tasks. Tribal war paint can be applied to any visible part of the body — typically the face, shoulders, legs, or arms. Applying a dose of war paint is a full-round action that provokes an attack of opportunity. Tribal war paint does not take up a magic item slot, but you can only benefit from one color of war paint at a time—applying a dose of a different color replaces the effects of the previous application. Once applied, the effects granted by the war paint last for 24 hours. [ ** Green: When you use bardic music to inspire courage, the morale bonus you grant increases by 1; this is treated as an enhancement bonus.",900 ,7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/paint-tribal-war-paint
"Paint, Tribal War Paint (Orange)","There are numerous variations of magical war paint, each providing a specific benefit to aid their hunters, warriors, and heroes in a variety of tasks. Tribal war paint can be applied to any visible part of the body — typically the face, shoulders, legs, or arms. Applying a dose of war paint is a full-round action that provokes an attack of opportunity. Tribal war paint does not take up a magic item slot, but you can only benefit from one color of war paint at a time—applying a dose of a different color replaces the effects of the previous application. Once applied, the effects granted by the war paint last for 24 hours. [ ** Orange: You gain damage reduction 1/—. This effect stacks with the damage reduction granted by the barbarian class.",900 ,7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/paint-tribal-war-paint
"Paint, Tribal War Paint (Red)","There are numerous variations of magical war paint, each providing a specific benefit to aid their hunters, warriors, and heroes in a variety of tasks. Tribal war paint can be applied to any visible part of the body — typically the face, shoulders, legs, or arms. Applying a dose of war paint is a full-round action that provokes an attack of opportunity. Tribal war paint does not take up a magic item slot, but you can only benefit from one color of war paint at a time—applying a dose of a different color replaces the effects of the previous application. Once applied, the effects granted by the war paint last for 24 hours. [ ** Red: You gain fire resistance 10.",900 ,7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/paint-tribal-war-paint
"Paint, Tribal War Paint (Silver)","There are numerous variations of magical war paint, each providing a specific benefit to aid their hunters, warriors, and heroes in a variety of tasks. Tribal war paint can be applied to any visible part of the body — typically the face, shoulders, legs, or arms. Applying a dose of war paint is a full-round action that provokes an attack of opportunity. Tribal war paint does not take up a magic item slot, but you can only benefit from one color of war paint at a time—applying a dose of a different color replaces the effects of the previous application. Once applied, the effects granted by the war paint last for 24 hours. [ ** Silver: You gain a +3 deflection bonus to AC.",900 ,7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/paint-tribal-war-paint
